id,sent,is_response,is_postal,kind,is_escalation,status,timestamp,sender,status_name,request_id,url_count
659476,True,True,False,email,False,resolved,2022-01-13T15:19:28+01:00,Landratsamt Zollernalbkreis,Anfrage abgeschlossen,235476,3
651663,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.852264+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235477,3
652218,True,True,False,email,False,resolved,2021-12-14T13:46:40+01:00,Landratsamt Zwickau,Anfrage abgeschlossen,235477,3
651664,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.857279+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235478,3
658138,True,True,False,email,False,resolved,2022-01-10T11:55:14+01:00,Magistrat der Stadt Bremerhaven,Anfrage abgeschlossen,235478,3
658142,True,True,False,upload,False,resolved,2022-01-10T11:57:51.542420+01:00,Magistrat der Stadt Bremerhaven,Anfrage abgeschlossen,235478,3
664502,True,True,False,email,False,resolved,2022-01-28T13:59:05+01:00,Magistrat der Stadt Bremerhaven,Anfrage abgeschlossen,235478,3
674144,True,True,False,email,False,,2022-03-01T08:49:03+01:00,Magistrat der Stadt Bremerhaven,,235478,3
651665,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.936871+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235479,3
652088,True,True,False,email,False,awaiting_response,2021-12-14T09:26:13+01:00,Main-Kinzig-Kreis,Warte auf Antwort,235479,3
652676,True,True,False,email,False,awaiting_response,2021-12-15T15:41:56+01:00,Main-Kinzig-Kreis,Warte auf Antwort,235479,3
651666,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.942501+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235480,3
652539,True,True,False,email,False,resolved,2021-12-15T12:18:03+01:00,Main-Taunus-Kreis,Anfrage abgeschlossen,235480,3
651667,True,False,False,email,False,awaiting_response,2021-12-13T12:09:02.959010+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235481,3
659096,True,True,False,email,False,resolved,2022-01-12T17:30:52+01:00,Oberspreewald-Lausitz,Anfrage abgeschlossen,235481,3
651668,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.038871+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235482,3
651669,True,False,False,email,False,awaiting_response,2021-12-13T12:09:03.044471+01:00,Arne Semsrott (Open Knowledge Foundation Deutschland e.V.),Warte auf Antwort,235483,3
